"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN"
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-01-27","88","94",
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-01-28","85",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-02-06","85","92",
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-02-10","86",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-02-11","87",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-02-13","91",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-02-14","87","92",
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-02-16","90",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-02-19","89",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-02-20","91",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-02-21","90",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-04-20","87","92",
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-04-23","89","93",
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-04-27","86","90","75"
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-05-01","83",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-05-06","86",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-05-07","87","91",
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-05-08","83","87",
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-05-09","86",,
"NIM00065250","PORT HARCOURT INTERNATIONAL, NI","5.015","6.95","26.5","2005-05-10","80",,
